Tiempo,Comando,Veh_mot,Latitud,Longitud,Altitud,Velocidad N,Velocidad E,Velocidad D,Aceleración N,Aceleración E,Aceleración D,Deriva N,Deriva E,Deriva D
4133.02713172785,MOTB,v1_m1,-1.380216135027,-1.02968743691452,534292.269298831,-1070.75012789995,-2043.85674010812,-7302.40793772025,8.17531508033718,-2.48926797875672,-0.779671079452684,0,0,0
4190.43028633518,MOTB,v1_m1,-1.42068016408633,-1.32067849326068,534638.098535201,-597.247074432771,-2178.86644713583,-7316.98573978751,8.24872877991102,-2.35195622873432,-0.253954720206244,0,0,0
4247.83344094251,MOTB,v1_m1,-1.4419091927723,-1.75485994073389,534807.525849122,-121.397370514651,-2305.21155674748,-7301.40597211995,8.28960894524336,-2.20101334980482,0.271409607610065,0,0,0
4305.23659554984,MOTB,v1_m1,-1.43460104091219,-2.23608850726345,534798.632353427,354.923476892473,-2422.14334066031,-7255.80989169455,8.29781656888749,-2.03702714097693,0.794313147723345,0,0,0
4362.63975015718,MOTB,v1_m1,-1.40242996066753,-2.60019667578029,534611.851499571,829.83845469155,-2528.95055675695,-7180.45885749436,8.27332541299783,-1.86065063544438,1.31266364567651,0,0,0
4420.04290476451,MOTB,v1_m1,-1.35629686023531,-2.83101059438097,534250.009846861,1301.47551274989,-2624.96306985461,-7075.73306292456,8.21622193561648,-1.67259994253693,1.82439092914289,0,0,0
4477.44605937184,MOTB,v1_m1,-1.30331803248086,-2.97818027769351,533718.240436138,1767.9740364921,-2709.555361031,-6942.12994415599,8.12670535153185,-1.47365230630705,2.32745255347867,0,0,0
4534.84921397917,MOTB,v1_m1,-1.24681907094851,-3.07782553911902,533023.916387697,2227.4913297272,-2782.14993393619,-6780.26225389669,8.00508781056455,-1.2646443109578,2.81983963018342,0,0,0
4592.2523685865,MOTB,v1_m1,-1.18833992286567,3.1335912604908,532176.573972955,2678.20911256175,-2842.220486472,-6590.85584232652,7.85179466037551,-1.04646779339424,3.29958192830721,0,0,0
4649.65552319383,MOTB,v1_m1,-1.12864805829927,3.07911567014236,531187.736426426,3118.34003631411,-2889.29513354128,-6374.74701363537,7.66736474263644,-0.820070732894338,3.76475526771049,0,0,0
4707.05867780116,MOTB,v1_m1,-1.06815774718923,3.03595414953339,530070.779425998,3546.13421343538,-2922.95926215718,-6132.87960589919,7.45245065445637,-0.586450846581139,4.21348633869843,0,0,0
4764.46183240849,MOTB,v1_m1,-1.00710872169232,3.00053822888442,528840.718891679,3959.88575578157,-2942.85830171719,-5866.30165965273,7.20781889386525,-0.346654111540363,4.64395986718836,0,0,0
4821.86498701583,MOTB,v1_m1,-0.945648048444344,2.970627429582,527514.000985047,4357.93930930486,-2948.70026850116,-5576.16170663697,6.93434979743179,-0.101770831654292,5.05442523151345,0,0,0
4879.26814162316,MOTB,v1_m1,-0.883870535033631,2.94475158798772,526108.261632905,4738.69656754307,-2940.25809755847,-5263.70464673226,6.63303717091494,0.147068066214211,5.44320363649148,0,0,0
4936.67129623049,MOTB,v1_m1,-0.821840037524276,2.9219086340453,524642.065851483,5100.62274040068,-2917.37164400552,-4930.2672512979,6.30498751041449,0.398696791308802,5.80869462166764,0,0,0
4994.07445083782,MOTB,v1_m1,-0.759601356263391,2.90139269309343,523134.634046081,5442.25294885492,-2879.94956740877,-4577.27315105392,5.95141871193615,0.651916725705104,6.14938504092068,0,0,0
5051.47760544515,MOTB,v1_m1,-0.697187207438176,2.88269200724975,521605.556593738,5762.19851061511,-2827.97075505346,-4206.2274745958,5.57365817172926,0.905504457217931,6.46385514866347,0,0,0
5108.88076005248,MOTB,v1_m1,-0.634622479338818,2.86542590938379,520074.498974493,6059.15307663266,-2761.48550279266,-3818.71100388259,5.17314018800683,1.1582160025105,6.75078701447724,0,0,0
5166.28391465981,MOTB,v1_m1,-0.571926921641945,2.84930456295371,518560.906687094,6331.89857391418,-2680.61633181945,-3416.3739022819,4.75140258662164,1.4087931495473,7.00897196944831,0,0,0
5223.68706926714,MOTB,v1_m1,-0.50911689246522,2.8341024440664,517083.712330214,6579.31090651753,-2585.55843809055,-3000.92901476439,4.3100825084577,1.65596985704269,7.23731805959765,0,0,0
5281.09022387448,MOTB,v1_m1,-0.446206516369937,2.81964038080251,515661.043793753,6800.36536407636,-2476.57976244571,-2574.14474967898,3.85091131438613,1.89847886218647,7.43485733501653,0,0,0
5338.49337848181,MOTB,v1_m1,-0.383208465727015,2.80577308666299,514309.952754695,6994.14168582785,-2354.02061994463,-2137.8376089786,3.37570858391027,2.13505935935842,7.60075197408505,0,0,0
5395.89653308914,MOTB,v1_m1,-0.320134489109224,2.79238025517553,513046.151945476,7159.82872800803,-2218.29299560451,-1693.86428744449,2.88637520557133,2.36446281164456,7.73430179179403,0,0,0
5453.29968769647,MOTB,v1_m1,-0.25699577069794,2.77936008165516,511883.779063835,7296.72868367545,-2069.87933548233,-1244.11352736777,2.38488557996314,2.58546174225802,7.83494849983871,0,0,0
5510.7028423038,MOTB,v1_m1,-0.193803169944182,2.76662439427722,510835.181746453,7404.2608065383,-1909.33095529479,-790.497661945658,1.87327897915074,2.79685639727962,7.90228112940986,0,0,0
5568.10599691113,MOTB,v1_m1,-0.130567379696267,2.75409489479061,509910.735229027,7481.96459415276,-1737.26601697704,-334.943943447798,1.35365012856861,2.99748227244231,7.9360397806374,0,0,0
5625.50915151846,MOTB,v1_m1,-0.0672990261224268,2.74170014973546,509118.691695189,7529.50239085226,-1554.36708795514,120.614293770074,0.828139098359394,3.1862173825295,7.93611849965629,0,0,0
5682.91230612579,MOTB,v1_m1,-0.00400872958718648,2.7293730734243,508465.065900818,7546.66137683693,-1361.3782931661,574.246578083389,0.298920609887088,3.3619893559716,7.90256715709104,0,0,0
